id_kecamatan,nama_kecamatan,nama_kabupaten,tahun,jumlah_penduduk_jiwa,luas_hutan_ha,luas_kebun_ha,luas_semak_ha,luas_kering_ha,luas_sawah_ha,luas_tambang_ha,luas_terbangun_ha,luas_air_ha,total_pk_sawah_ton,total_pb_sawah_ton,total_e_sawah_mcal,yield_pk_sawah_ton_ha,yield_pb_sawah_ton_ha,yield_e_sawah_mcal_ha,total_pk_kering_ton,total_pb_kering_ton,total_e_kering_mcal,yield_pk_kering_ton_ha,yield_pb_kering_ton_ha,yield_e_kering_mcal_ha,energi_tersedia_mcal,kebutuhan_energi_mcal,gap_energi_mcal,rasio_energi_kebutuhan,delta_jumlah_penduduk_jiwa,pct_jumlah_penduduk_jiwa,delta_luas_sawah_ha,pct_luas_sawah_ha,delta_luas_kering_ha,pct_luas_kering_ha,delta_total_pk_sawah_ton,pct_total_pk_sawah_ton,delta_total_pb_sawah_ton,pct_total_pb_sawah_ton,delta_total_e_sawah_mcal,pct_total_e_sawah_mcal,delta_yield_pk_sawah_ton_ha,pct_yield_pk_sawah_ton_ha,delta_yield_pb_sawah_ton_ha,pct_yield_pb_sawah_ton_ha,delta_yield_e_sawah_mcal_ha,pct_yield_e_sawah_mcal_ha,delta_total_pk_kering_ton,pct_total_pk_kering_ton,delta_total_pb_kering_ton,pct_total_pb_kering_ton,delta_total_e_kering_mcal,pct_total_e_kering_mcal,delta_yield_pk_kering_ton_ha,pct_yield_pk_kering_ton_ha,delta_yield_pb_kering_ton_ha,pct_yield_pb_kering_ton_ha,delta_yield_e_kering_mcal_ha,pct_yield_e_kering_mcal_ha,delta_energi_tersedia_mcal,pct_energi_tersedia_mcal,delta_kebutuhan_energi_mcal,pct_kebutuhan_energi_mcal,delta_sawah_hurs,delta_kering_hurs,delta_sawah_mrso,delta_kering_mrso,delta_sawah_pr,delta_kering_pr,delta_sawah_tas,delta_kering_tas,indeks_k2_komposit,indeks_sfai,indeks_akses_informasi
197,Lapandewa,Buton Selatan,2025,9171.42,279.0,0.0,5024.61,8.1,0.0,0.0,137.07,10.89,0.0,0.0,0.0,0.0,0.0,0.0,120.41,101.95,220892.72,14.87,12.59,27270.71,220892.72,4217935.0,-3997042.28,0.0524,1162.23,14.51,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.41,0.0,101.95,0.0,220892.72,0.0,14.87,0.0,12.59,0.0,27270.71,0.0,220892.72,0.0,534509.75,14.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4818,0.4818,0.4485
198,Batu Atas,Buton Selatan,2025,1932.58,0.18,0.0,0.54,752.13,0.0,0.0,119.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11180.49,9466.52,20511116.0,14.87,12.59,27270.71,20511116.0,888792.19,19622323.81,23.0775,217.03,12.65,0.0,0.0,-61.29,-7.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4038.6,-26.54,-3419.48,-26.54,-7408984.0,-26.54,-3.84,-20.52,-3.25,-20.52,-7053.62,-20.55,-7408984.0,-26.54,99810.63,12.65,0.0,0.3581,0.0,0.0,0.0,-119.5147,0.0,-0.2698,0.6073,0.6073,0.094
199,Siompu Barat,Buton Selatan,2025,7567.92,0.54,0.0,1480.41,20.43,0.0,0.0,206.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.69,257.14,557140.56,14.87,12.59,27270.71,557140.56,3480485.25,-2923344.69,0.1601,634.23,9.15,0.0,0.0,-108.45,-84.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2107.65,-87.41,-1784.55,-87.41,-3866579.94,-87.41,-3.84,-20.52,-3.25,-20.52,-7053.63,-20.55,-3866579.94,-87.41,291680.25,9.15,0.0,0.3858,0.0,-0.0,0.0,-93.0025,0.0,-0.259,0.5336,0.5336,0.4434
200,Siompu,Buton Selatan,2025,13308.0,2.34,0.0,3437.91,0.0,0.0,0.0,168.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6120351.0,-6120351.0,0.0,1737.6,15.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799126.0,15.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.566,0.566,0.5008
201,Kadatua,Buton Selatan,2025,8672.43,8.37,0.0,2262.33,0.0,0.0,0.0,130.95,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3988448.25,-3988448.25,0.0,988.96,12.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454819.75,12.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5971,0.5971,0.7962
202,Mandonga,Kota Kendari,2025,55099.48,57.96,0.0,1899.0,91.35,0.0,0.0,464.22,94.77,0.0,0.0,0.0,0.0,0.0,0.0,1070.27,906.2,1963467.38,11.72,9.92,21493.9,1963467.38,25340254.0,-23376786.62,0.0775,7066.67,14.71,0.0,0.0,70.83,345.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.18,163.55,562.36,163.55,1218475.63,163.56,-8.07,-40.78,-6.84,-40.81,-14811.74,-40.8,1218475.63,163.56,3249966.0,14.71,0.0,-1.6635,0.0,-0.0028,0.0,-20.5687,0.0,0.0626,0.7254,0.7254,0.9585
203,Kendari,Kota Kendari,2025,18483.52,14.31,0.0,758.25,300.78,0.0,0.0,368.01,1.44,0.0,0.0,0.0,0.0,0.0,0.0,3521.11,2981.33,6459640.5,11.71,9.91,21476.3,6459640.5,8500571.0,-2040930.5,0.7599,2578.23,16.21,0.0,0.0,-201.06,-40.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6410.3,-64.55,-5427.6,-64.55,-11759983.5,-64.55,-8.08,-40.83,-6.85,-40.87,-14829.34,-40.85,-11759983.5,-64.55,1185728.5,16.21,0.0,-0.9129,0.0,-0.0032,0.0,-20.6071,0.0,-0.0536,0.5961,0.5961,1.0
204,Baruga,Kota Kendari,2025,56822.26,0.0,0.0,315.36,1725.21,220.77,0.0,1315.35,48.06,1196.19,762.57,2722383.0,5.42,3.45,12331.31,22737.71,19252.02,41713348.0,13.18,11.16,24178.71,44435731.0,26132552.0,18303179.0,1.7004,7793.63,15.9,-188.55,-46.06,-24.48,-1.4,-167.02,-12.25,-106.48,-12.25,-380113.5,-12.25,2.09,62.76,1.33,62.74,4751.67,62.69,-11888.65,-34.33,-10066.12,-34.33,-21810272.0,-34.33,-6.61,-33.4,-5.6,-33.41,-12126.93,-33.4,-22190385.5,-33.31,3584286.0,15.9,-1.7926,-1.8018,-0.0052,-0.0053,-14.2127,-16.104,0.0508,0.0587,0.7667,0.7667,0.9832
205,Poasia,Kota Kendari,2025,61079.82,571.14,0.0,1.71,1521.18,0.0,0.0,854.28,215.64,0.0,0.0,0.0,0.0,0.0,0.0,17689.99,14978.12,32453090.0,11.63,9.85,21334.16,32453090.0,28090606.0,4362484.0,1.1553,9150.45,17.62,0.0,0.0,-57.69,-3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13555.85,-43.38,-11477.73,-43.38,-24868802.0,-43.38,-8.16,-41.23,-6.91,-41.23,-14971.48,-41.24,-24868802.0,-43.38,4208290.0,17.62,0.0,-1.4103,0.0,-0.0043,0.0,-16.5062,0.0,0.0071,0.6993,0.6993,0.9878
206,Kendari Barat,Kota Kendari,2025,52171.05,1.71,0.0,1566.18,136.08,0.0,0.0,533.52,7.02,0.0,0.0,0.0,0.0,0.0,0.0,1635.38,1384.68,3000179.0,12.02,10.18,22047.17,3000179.0,23993466.0,-20993287.0,0.125,7321.48,16.32,0.0,0.0,-66.69,-32.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2377.44,-59.25,-2012.97,-59.25,-4361516.0,-59.25,-7.77,-39.26,-6.58,-39.26,-14258.47,-39.27,-4361516.0,-59.25,3367152.0,16.32,0.0,-1.2173,0.0,-0.0037,0.0,-19.3623,0.0,-0.0175,0.515,0.515,1.0
207,Abeli,Kota Kendari,2025,19943.95,337.68,0.0,1.08,746.46,0.0,0.0,280.98,13.05,0.0,0.0,0.0,0.0,0.0,0.0,8680.68,7349.93,15925092.0,11.63,9.85,21334.15,15925092.0,9172222.0,6752870.0,1.7362,3071.98,18.21,0.0,0.0,-47.61,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7033.97,-44.76,-5955.66,-44.76,-12904130.0,-44.76,-8.16,-41.23,-6.91,-41.23,-14971.49,-41.24,-12904130.0,-44.76,1412802.5,18.21,0.0,-1.2338,0.0,-0.0038,0.0,-17.5083,0.0,-0.0133,0.6072,0.6072,0.9758
208,Wua-Wua,Kota Kendari,2025,55748.42,0.0,0.0,710.82,67.68,0.0,0.0,665.01,13.32,0.0,0.0,0.0,0.0,0.0,0.0,892.0,755.26,1636414.88,13.18,11.16,24178.71,1636414.88,25638696.0,-24002281.12,0.0638,11080.81,24.81,0.0,0.0,24.93,58.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.98,5.43,38.93,5.43,84348.76,5.43,-6.61,-33.4,-5.6,-33.41,-12126.93,-33.4,84348.76,5.43,5096068.0,24.81,0.0,-1.6227,0.0,-0.0028,0.0,-10.805,0.0,0.0021,0.8441,0.8441,1.0
209,Kadia,Kota Kendari,2025,59879.92,0.0,0.0,0.9,1.71,0.0,0.0,630.54,29.7,0.0,0.0,0.0,0.0,0.0,0.0,22.54,19.08,41345.59,13.18,11.16,24178.71,41345.59,27538778.0,-27497432.41,0.0015,8872.56,17.39,0.0,0.0,1.44,533.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,322.1,14.56,322.12,31543.07,321.79,-6.61,-33.4,-5.6,-33.41,-12126.93,-33.4,31543.07,321.79,4080494.0,17.39,0.0,-1.9767,0.0,-0.0055,0.0,-22.9771,0.0,0.0976,0.945,0.945,1.0
210,Puuwatu,Kota Kendari,2025,47186.27,0.0,10.53,3029.94,124.2,0.0,0.0,848.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1606.21,1359.98,2946673.0,12.93,10.95,23725.23,2946673.0,21700968.0,-18754295.0,0.1358,5768.75,13.93,0.0,0.0,43.02,52.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34,-0.02,-0.29,-0.02,-619.0,-0.02,-6.86,-34.66,-5.81,-34.67,-12580.41,-34.65,-619.0,-0.02,2653048.0,13.93,0.0,-2.3351,0.0,-0.007,0.0,-29.7168,0.0,0.2215,0.7303,0.7303,0.9883
211,Kambu,Kota Kendari,2025,73748.63,267.12,0.0,125.73,1379.52,0.0,0.0,1063.8,277.47,0.0,0.0,0.0,0.0,0.0,0.0,17176.59,14543.42,31511230.0,12.45,10.54,22842.17,31511230.0,33916996.0,-2405766.0,0.9291,13100.84,21.6,0.0,0.0,87.3,6.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8396.44,-32.83,-7109.27,-32.83,-15403650.0,-32.83,-7.34,-37.09,-6.22,-37.11,-13463.47,-37.08,-15403650.0,-32.83,6025074.0,21.6,0.0,-1.6029,0.0,-0.0047,0.0,-15.4431,0.0,0.0333,0.761,0.761,0.9916
212,Nambo,Kota Kendari,2025,18879.2,552.51,0.0,292.14,1437.48,0.0,0.0,432.99,47.79,0.0,0.0,0.0,0.0,0.0,0.0,16872.58,14286.01,30953510.0,11.74,9.94,21533.18,30953510.0,8682544.0,22270966.0,3.565,3334.73,21.45,0.0,0.0,-110.07,-7.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13753.44,-44.91,-11645.04,-44.91,-25231290.0,-44.91,-8.05,-40.68,-6.82,-40.69,-14772.46,-40.69,-25231290.0,-44.91,1533643.0,21.45,0.0,-1.0766,0.0,-0.0036,0.0,-17.8509,0.0,-0.0348,0.5396,0.5396,0.9865
213,Betoambari,Kota Bau Bau,2025,32646.14,0.0,0.0,2255.94,564.21,0.0,0.0,338.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4970.36,4208.4,9118346.0,8.81,7.46,16161.26,9118346.0,15013956.0,-5895610.0,0.6073,2119.08,6.94,0.0,0.0,-154.89,-21.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6197.26,-55.49,-5247.23,-55.49,-11369160.0,-55.49,-6.72,-43.27,-5.69,-43.27,-12329.22,-43.27,-11369160.0,-55.49,974561.0,6.94,0.0,-0.4612,0.0,-0.0009,0.0,-24.6426,0.0,-0.1509,0.7685,0.7685,0.9992
214,Wolio,Kota Bau Bau,2025,41306.69,1033.38,0.0,930.24,791.82,0.0,0.0,488.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8065.1,6828.72,14795796.0,10.19,8.62,18685.81,14795796.0,18996948.0,-4201152.0,0.7789,5035.16,13.88,0.0,0.0,-259.47,-24.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8261.43,-50.6,-6994.96,-50.6,-15155962.0,-50.6,-5.34,-34.39,-4.53,-34.45,-9804.67,-34.41,-15155962.0,-50.6,2315673.0,13.88,0.0,-0.6332,0.0,-0.0012,0.0,-17.9637,0.0,-0.0981,0.7203,0.7203,0.981
215,Sorawolio,Kota Bau Bau,2025,23140.45,6153.21,0.0,1821.6,2594.43,0.18,70.47,310.77,0.0,0.89,0.57,2036.82,4.97,3.17,11315.69,24726.65,20936.06,45362156.0,9.53,8.07,17484.44,45364192.82,10642293.0,34721899.82,4.2626,3474.44,17.67,-44.19,-99.59,369.09,16.59,-164.19,-99.46,-104.67,-99.46,-373661.24,-99.46,1.25,33.6,0.8,33.76,2848.3,33.64,-9832.88,-28.45,-8325.49,-28.45,-18038856.0,-28.45,-6.0,-38.63,-5.08,-38.63,-11006.04,-38.63,-18412517.24,-28.87,1597893.0,17.67,-0.6977,-0.6891,-0.0023,-0.0005,-13.4672,-14.2459,-0.0988,-0.1009,0.4513,0.4513,0.8659
216,Bungi,Kota Bau Bau,2025,20678.38,1654.65,0.0,1092.24,2200.77,951.75,0.0,302.22,9.81,5524.61,3521.94,12573315.0,5.8,3.7,13210.73,21168.09,17923.02,38833808.0,9.62,8.14,17645.55,51407123.0,9509989.0,41897134.0,5.4056,3035.16,17.2,-731.97,-43.47,803.43,57.5,-739.67,-11.81,-471.54,-11.81,-1683398.0,-11.81,2.08,55.91,1.33,56.12,4743.34,56.02,-532.6,-2.45,-450.95,-2.45,-977084.0,-2.45,-5.91,-38.06,-5.01,-38.1,-10844.93,-38.07,-2660482.0,-4.92,1395871.0,17.2,-0.9145,-0.856,-0.0007,0.001,-13.579,-14.059,-0.0873,-0.0987,0.5521,0.5521,0.9405
217,Kokalukuna,Kota Bau Bau,2025,14479.8,64.44,0.0,1211.4,143.82,0.0,0.0,321.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444.7,1223.23,2650366.0,10.05,8.51,18428.35,2650366.0,6659258.0,-4008892.0,0.398,1709.76,13.39,0.0,0.0,-55.98,-28.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1658.19,-53.44,-1403.99,-53.44,-3042032.0,-53.44,-5.48,-35.29,-4.64,-35.29,-10062.13,-35.32,-3042032.0,-53.44,786317.5,13.39,0.0,-0.6393,0.0,-0.001,0.0,-14.3017,0.0,-0.1361,0.7912,0.7912,1.0
218,Murhum,Kota Bau Bau,2025,20451.82,0.0,0.0,219.78,96.3,0.0,0.0,287.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.51,734.52,1591480.12,9.01,7.63,16526.27,1591480.12,9405791.0,-7814310.88,0.1692,1870.13,10.06,0.0,0.0,-79.2,-45.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1858.0,-68.17,-1573.17,-68.17,-3408599.38,-68.17,-6.52,-41.98,-5.52,-41.98,-11964.21,-41.99,-3408599.38,-68.17,860073.0,10.06,0.0,-0.4931,0.0,-0.0008,0.0,-23.2561,0.0,-0.1582,0.8698,0.8698,1.0
219,Lea-Lea,Kota Bau Bau,2025,14443.9,141.3,0.0,1805.13,1115.19,32.4,0.0,196.47,2.7,187.94,119.81,427733.06,5.8,3.7,13201.64,10642.85,9011.3,19524780.0,9.54,8.08,17508.03,19952513.06,6642749.0,13309764.06,3.0037,2403.58,19.96,-44.91,-58.09,-106.92,-8.75,-99.69,-34.66,-63.56,-34.66,-226880.88,-34.66,2.08,55.91,1.33,56.12,4734.25,55.91,-8336.52,-43.92,-7058.53,-43.92,-15293724.0,-43.92,-5.99,-38.57,-5.07,-38.56,-10982.45,-38.55,-15520604.88,-43.75,1105406.0,19.96,-0.8922,-0.8319,-0.0004,0.0001,-16.2204,-17.481,-0.0856,-0.1067,0.6824,0.6824,0.9934
220,Batupoaro,Kota Bau Bau,2025,13608.55,0.0,0.0,0.0,0.0,0.0,0.0,190.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6258572.0,-6258572.0,0.0,1462.4,12.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672559.0,12.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971,0.971,1.0
0,Wundulako,Kolaka,2030,27162.97,5983.83,599.4,3782.97,3615.66,210.96,55.53,682.83,1047.78,1106.54,705.42,2518354.25,5.25,3.34,11937.59,52514.61,44464.12,96340408.0,14.52,12.3,26645.32,98858762.25,12492248.0,86366514.25,7.9136,4785.42,21.38,-825.21,-79.64,370.89,11.43,-3760.54,-77.26,-2397.34,-77.26,-8558518.75,-77.26,0.55,11.7,0.35,11.71,1247.38,11.67,-26398.2,-33.45,-22351.35,-33.45,-48428664.0,-33.45,-9.8,-40.3,-8.29,-40.26,-17970.81,-40.28,-56987182.75,-36.57,2200811.0,21.38,0.9269,1.1591,0.0049,0.0069,43.8681,42.8949,0.2101,0.1958,0.3804,0.3804,0.6994
1,Kolaka,Kolaka,2030,53582.05,5823.54,364.77,1059.66,5629.32,124.38,0.0,786.69,188.01,678.84,432.76,1544965.5,5.46,3.48,12421.33,81605.5,69095.38,149708944.0,14.5,12.27,26594.5,151253909.5,24642390.0,126611519.5,6.138,8496.44,18.85,-258.03,-67.47,773.01,15.92,-1117.41,-62.21,-712.35,-62.21,-2543077.0,-62.21,0.76,16.17,0.49,16.39,1731.12,16.19,-36499.97,-30.9,-30904.5,-30.9,-66960816.0,-30.9,-9.82,-40.38,-8.32,-40.41,-18021.63,-40.39,-69503893.0,-31.48,3907520.0,18.85,0.9837,1.139,0.0048,0.0057,45.4607,43.9117,0.1892,0.1971,0.3613,0.3613,0.8265
2,Pomalaa,Kolaka,2030,53025.84,6309.0,488.16,3643.2,5408.55,192.24,4506.03,1079.73,728.73,945.92,603.02,2152794.75,4.92,3.14,11198.47,78791.51,66712.76,144546560.0,14.57,12.33,26725.57,146699354.75,24386572.0,122312782.75,6.0156,7222.16,15.77,-962.91,-83.36,-522.27,-8.81,-4480.03,-82.57,-2856.03,-82.57,-10196000.25,-82.57,0.22,4.68,0.15,5.02,508.26,4.75,-65446.05,-45.37,-55413.15,-45.37,-120063648.0,-45.37,-9.75,-40.09,-8.26,-40.12,-17890.56,-40.1,-130259648.25,-47.03,3321460.0,15.77,1.0968,1.2616,0.0064,0.0089,37.1429,47.4076,0.134,0.0642,0.3819,0.3819,0.5863
3,Watubangga,Kolaka,2030,26450.73,3351.51,3564.9,4842.54,10684.08,174.51,0.0,877.86,1271.34,1094.82,697.95,2491684.5,6.27,4.0,14278.18,159480.31,135032.03,292573792.0,14.93,12.64,27384.09,295065476.5,12164690.0,282900786.5,24.2559,5548.77,26.55,-906.84,-83.86,204.57,1.95,-3984.48,-78.45,-2540.1,-78.45,-9068170.5,-78.45,1.57,33.4,1.01,33.78,3587.97,33.56,-95381.38,-37.42,-80759.39,-37.42,-174981376.0,-37.42,-9.39,-38.61,-7.95,-38.61,-17232.04,-38.62,-184049546.5,-38.41,2551880.0,26.55,1.098,1.3921,0.0095,0.0108,32.255,44.0106,0.2561,0.1571,0.4544,0.4544,0.384
4,Wolo,Kolaka,2030,29117.89,38651.4,302.85,1904.49,8799.39,292.32,986.58,637.92,860.94,2066.22,1317.21,4702450.0,7.07,4.51,16086.65,149267.88,126385.08,273838592.0,16.96,14.36,31120.18,278541042.0,13391317.0,265149725.0,20.8001,8813.55,43.41,-774.99,-72.61,1042.02,13.43,-2947.13,-58.79,-1878.8,-58.79,-6707314.0,-58.79,2.37,50.43,1.52,50.84,5396.44,50.48,-39391.32,-20.88,-33352.7,-20.88,-72265344.0,-20.88,-7.36,-30.26,-6.23,-30.26,-13495.96,-30.25,-78972658.0,-22.09,4053347.0,43.41,0.6133,0.4977,0.0026,0.0026,115.6545,130.2115,0.1996,0.2258,0.1753,0.1753,0.2669
5,Baula,Kolaka,2030,22019.37,4122.54,362.61,1177.29,6707.7,374.22,0.0,587.79,38.61,1774.58,1131.3,4038725.5,4.74,3.02,10792.38,96827.91,81984.2,177635168.0,14.44,12.22,26482.28,181673893.5,10126708.0,171547185.5,17.9401,5183.61,30.79,-606.78,-61.85,1029.87,18.14,-2833.36,-61.49,-1806.26,-61.49,-6448368.5,-61.49,0.04,0.85,0.03,1.0,102.17,0.96,-41256.95,-29.88,-34932.23,-29.88,-75687648.0,-29.88,-9.88,-40.62,-8.37,-40.65,-18133.85,-40.64,-82136016.5,-31.13,2383939.5,30.79,0.9208,1.2983,0.0051,0.0092,43.2613,45.5342,0.2248,0.198,0.3755,0.3755,0.6578
6,Latambaga,Kolaka,2030,29339.65,11512.8,0.0,876.15,8671.41,4.05,9.72,489.6,364.95,22.1,14.09,50306.4,5.46,3.48,12421.33,127395.95,107866.18,233713632.0,14.69,12.44,26952.21,233763938.4,13493306.0,220270632.4,17.3244,5773.99,24.5,-92.52,-95.81,116.1,1.36,-431.51,-95.13,-275.08,-95.13,-982047.04,-95.13,0.76,16.17,0.49,16.39,1731.12,16.19,-80669.21,-38.77,-68302.59,-38.77,-147991168.0,-38.77,-9.63,-39.6,-8.15,-39.58,-17663.92,-39.59,-148973215.04,-38.92,2655459.0,24.5,1.0207,1.0503,0.0035,0.0039,53.7527,53.8034,0.2387,0.2061,0.2768,0.2768,0.6614
7,Tanggetada,Kolaka,2030,25533.44,7728.84,8072.82,3283.47,6725.07,135.18,286.47,697.68,610.65,744.74,474.77,1694926.5,5.51,3.51,12538.29,92927.11,78681.42,170479008.0,13.82,11.7,25349.77,172173934.5,11742830.0,160431104.5,14.662,4791.97,23.1,-637.11,-82.5,-470.88,-6.54,-2882.85,-79.47,-1837.82,-79.47,-6561013.5,-79.47,0.81,17.23,0.52,17.39,1848.08,17.29,-82078.44,-46.9,-69495.72,-46.9,-150576448.0,-46.9,-10.5,-43.17,-8.89,-43.18,-19266.36,-43.18,-157137461.5,-47.72,2203827.0,23.1,1.0094,1.149,0.005,0.0078,35.1898,40.7798,0.0687,0.2319,0.4337,0.4337,0.4961
8,Samaturu,Kolaka,2030,37022.55,31128.3,434.16,718.47,17957.61,459.63,2.79,684.36,1802.61,2621.07,1670.93,5965220.5,5.7,3.64,12978.31,270090.31,228685.45,495492832.0,15.04,12.73,27592.36,501458052.5,17026672.0,484431380.5,29.4513,11440.24,44.72,-883.17,-65.77,-146.52,-0.81,-3686.31,-58.44,-2350.03,-58.44,-8389590.5,-58.44,1.0,21.28,0.65,21.74,2288.1,21.4,-170202.16,-38.66,-144110.11,-38.66,-312243296.0,-38.66,-9.28,-38.16,-7.86,-38.17,-17023.77,-38.16,-320632886.5,-39.0,5261365.0,44.72,0.6743,0.8115,0.0014,0.0022,65.2108,60.0041,0.1975,0.2137,0.231,0.231,0.4147
9,Toari,Kolaka,2030,14461.2,36.36,41.94,3778.38,5054.4,0.0,3.87,552.87,210.15,0.0,0.0,0.0,0.0,0.0,0.0,67230.41,56924.0,123337208.0,13.3,11.26,24401.95,123337208.0,6650707.5,116686500.5,18.545,3790.72,35.53,0.0,0.0,188.73,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51102.68,-43.19,-43268.63,-43.19,-93750200.0,-43.19,-11.02,-45.31,-9.33,-45.31,-20214.19,-45.31,-93750200.0,-43.19,1743353.0,35.53,0.0,1.1751,0.0,0.0086,0.0,35.2702,0.0,0.1652,0.4946,0.4946,0.3725
10,Polinggona,Kolaka,2030,14887.53,6555.15,7028.37,635.58,6075.0,0.54,0.0,413.19,0.0,3.37,2.15,7665.74,6.24,3.98,14195.81,91498.29,77471.62,167857712.0,15.06,12.75,27630.9,167865377.74,6846775.0,161018602.74,24.5174,2839.96,23.57,-412.47,-99.87,-1630.17,-21.16,-1936.61,-99.83,-1234.59,-99.83,-4407497.26,-99.83,1.54,32.77,0.99,33.11,3505.6,32.79,-95891.49,-51.17,-81191.27,-51.17,-175917168.0,-51.17,-9.26,-38.08,-7.84,-38.08,-16985.23,-38.07,-180324665.26,-51.79,1306100.0,23.57,1.1539,1.2907,0.0083,0.0097,33.7838,40.8523,0.28,0.1832,0.3464,0.3464,0.3879
11,Iwoimendaa,Kolaka,2030,10265.57,15640.56,0.18,264.42,3670.65,18.63,0.72,270.36,56.61,159.78,101.86,363643.41,8.58,5.47,19519.24,66971.2,56704.52,122861656.0,18.25,15.45,33471.36,123225299.41,4721137.0,118504162.41,26.1008,3396.07,49.44,-189.81,-91.06,-150.12,-3.93,-819.3,-83.68,-522.3,-83.68,-1864623.34,-83.68,3.88,82.55,2.48,82.94,8829.03,82.59,-25949.93,-27.93,-21971.78,-27.93,-47606312.0,-27.93,-6.07,-24.96,-5.14,-24.96,-11144.77,-24.98,-49470935.34,-28.65,1561854.25,49.44,0.7006,0.5221,0.0029,0.0016,152.0864,150.3762,0.0468,0.218,0.265,0.265,0.2316
12,Lambuya,Konawe,2030,10401.69,3905.01,312.93,2503.35,1356.66,1465.38,0.0,233.28,38.25,9167.26,5844.13,20863542.0,6.26,3.99,14237.63,8864.28,7505.39,16261923.0,6.53,5.53,11986.73,37125465.0,4783735.5,32341729.5,7.7608,1328.47,14.64,-652.14,-30.8,37.35,2.83,681.26,8.03,434.31,8.03,1550468.0,8.03,2.25,56.11,1.44,56.47,5117.02,56.1,-5094.02,-36.49,-4313.1,-36.49,-9345207.0,-36.49,-4.05,-38.28,-3.43,-38.28,-7422.76,-38.24,-7794739.0,-17.35,610959.5,14.64,0.3668,0.4386,0.0027,0.0035,17.8407,21.0038,0.2791,0.2806,0.4534,0.4534,0.6654
