id_kecamatan,nama_kecamatan,nama_kabupaten,tahun,delta_sawah_hurs,delta_kering_hurs,delta_sawah_mrso,delta_kering_mrso,delta_sawah_pr,delta_kering_pr,delta_sawah_tas,delta_kering_tas
69,Tinanggea,Konawe Selatan,2035,-3.4716,-3.0014,-0.0062,-0.0103,-32.3207,-39.6985,0.3226,0.2338
70,Angata,Konawe Selatan,2035,-5.0654,-5.1441,-0.008,-0.008,-54.1055,-47.1419,0.3867,0.4046
71,Andoolo,Konawe Selatan,2035,0.0,-3.3834,0.0,-0.0065,0.0,-46.3339,0.0,0.2593
72,Palangga,Konawe Selatan,2035,-2.4519,-2.4511,0.02,-0.0064,-45.8333,-50.3742,0.0189,0.1536
73,Landono,Konawe Selatan,2035,-4.8227,-4.907,-0.0098,-0.01,-74.3968,-74.5494,0.3895,0.3893
74,Lainea,Konawe Selatan,2035,-0.7736,-1.2216,0.0034,0.0061,-34.5198,-37.3719,-0.0768,-0.025
75,Konda,Konawe Selatan,2035,-4.1224,-4.0098,-0.0113,-0.0092,-68.241,-62.4577,0.3669,0.3161
76,Ranomeeto,Konawe Selatan,2035,0.0,-4.4187,0.0,-0.0099,0.0,-69.7582,0.0,0.3461
77,Kolono,Konawe Selatan,2035,-1.8583,-1.7483,-0.0042,0.0058,-41.7096,-41.3147,0.082,0.0103
78,Moramo,Konawe Selatan,2035,-3.4159,-3.418,-0.0072,-0.0077,-45.8188,-51.5296,0.3357,0.1831
79,Laonti,Konawe Selatan,2035,0.0,-1.2084,0.0,-0.0055,0.0,-46.8951,0.0,-0.005
80,Lalembuu,Konawe Selatan,2035,-4.4162,-4.5884,-0.0039,-0.0146,-26.0546,-29.3507,0.3551,0.4072
81,Benua,Konawe Selatan,2035,0.0,-4.8277,0.0,-0.0094,0.0,-44.1226,0.0,0.4015
82,Palangga Selatan,Konawe Selatan,2035,0.0,-1.3965,0.0,-0.0052,0.0,-42.0787,0.0,0.0399
83,Mowila,Konawe Selatan,2035,-5.1689,-4.9208,-0.0097,-0.0093,-69.2657,-69.7393,0.4199,0.4019
84,Moramo Utara,Konawe Selatan,2035,-3.7664,-3.2165,-0.0087,-0.0075,-58.0922,-52.6944,0.2793,0.241
85,Buke,Konawe Selatan,2035,0.0,-4.1883,0.0,-0.0093,0.0,-55.2659,0.0,0.3381
86,Wolasi,Konawe Selatan,2035,0.0,-3.1784,0.0,-0.007,0.0,-54.6319,0.0,0.219
87,Laeya,Konawe Selatan,2035,-1.7711,-1.73,0.0032,-0.0058,-46.7696,-47.6535,0.046,0.071
88,Baito,Konawe Selatan,2035,-3.6669,-3.5597,-0.007,-0.0097,-60.3734,-59.2448,0.2691,0.2759
89,Basala,Konawe Selatan,2035,-4.8123,-4.9847,-0.0094,-0.0114,-26.012,-31.8283,0.4078,0.4327
90,Ranomeeto Barat,Konawe Selatan,2035,-4.6247,-4.7707,-0.0099,-0.0124,-73.8083,-82.3945,0.3935,0.3392
91,Kolono Timur,Konawe Selatan,2035,0.0,-1.3389,0.0,-0.005,0.0,-36.5201,0.0,0.0057
92,Sabulakoa,Konawe Selatan,2035,-5.2716,-5.2391,-0.0104,-0.0104,-75.7061,-75.5666,0.445,0.4005
93,Andoolo Barat,Konawe Selatan,2035,0.0,-4.2059,0.0,-0.0087,0.0,-39.5435,0.0,0.3465
94,Poleang,Bombana,2035,0.0,-2.323,0.0,-0.0017,0.0,-27.0872,0.0,0.1628
95,Poleang Timur,Bombana,2035,-2.8444,-3.1216,-0.0021,-0.0062,-16.6502,-20.6002,0.2402,0.1311
96,Rarowatu,Bombana,2035,-2.8033,-2.622,-0.0048,-0.0064,-13.2078,-13.8292,0.208,0.2027
97,Rumbia,Bombana,2035,-2.2624,-2.3504,-0.0095,-0.0015,-15.0034,-16.497,0.1189,0.2223
98,Kabaena,Bombana,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Kabaena Timur,Bombana,2035,0.0,-2.5428,0.0,-0.0062,0.0,-29.4518,0.0,0.1705
100,Poleang Barat,Bombana,2035,0.0,-2.9566,0.0,-0.0021,0.0,-28.5152,0.0,0.2403
101,Mata Oleo,Bombana,2035,-1.5342,-1.5206,0.0007,-0.0012,-10.804,-10.4611,0.0118,0.0619
102,Rarowatu Utara,Bombana,2035,-3.3706,-3.9884,-0.0149,-0.0201,-16.608,-23.8441,0.322,0.3328
103,Poleang Utara,Bombana,2035,-2.974,-3.0232,-0.0043,-0.0055,-17.4989,-18.1523,0.23,0.2504
104,Poleang Selatan,Bombana,2035,-2.1829,-2.4801,-0.0011,-0.0007,-21.5174,-20.2869,0.2804,0.1688
105,Poleang Tenggara,Bombana,2035,0.0,-1.8541,0.0,0.0001,0.0,-12.5512,0.0,0.0889
106,Kabaena Selatan,Bombana,2035,0.0,-1.4762,0.0,0.0115,0.0,-33.7393,0.0,-0.1399
107,Kabaena Barat,Bombana,2035,0.0,-1.5552,0.0,-0.004,0.0,-24.7009,0.0,0.0503
108,Kabaena Utara,Bombana,2035,-1.5543,-1.9383,-0.0024,-0.0072,-25.8249,-24.1963,0.0516,0.0063
109,Kabaena Tengah,Bombana,2035,0.0,-2.5697,0.0,-0.0091,0.0,-27.0139,0.0,0.1895
110,Kep. Masaloka Raya,Bombana,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,Rumbia Tengah,Bombana,2035,0.0,-1.9199,0.0,-0.004,0.0,-15.9659,0.0,0.1014
112,Poleang Tengah,Bombana,2035,0.0,-2.5399,0.0,-0.003,0.0,-23.1077,0.0,0.1939
113,Tontonunu,Bombana,2035,0.0,-2.876,0.0,-0.0056,0.0,-19.8895,0.0,0.2164
114,Lantari Jaya,Bombana,2035,-3.7602,-4.3726,-0.0103,-0.0209,-15.8695,-23.7699,0.3842,0.381
115,Mata Usu,Bombana,2035,0.0,-4.5642,0.0,-0.0068,0.0,-21.5493,0.0,0.394
116,Wangi-Wangi,Wakatobi,2035,0.0,-1.4555,0.0,-0.0051,0.0,-42.7363,0.0,0.0221
117,Kaledupa,Wakatobi,2035,0.0,-0.1987,0.0,-0.0008,0.0,-43.1429,0.0,-0.1496
118,Tomia,Wakatobi,2035,0.0,0.2424,0.0,-0.0,0.0,-46.8005,0.0,-0.2629
119,Binongko,Wakatobi,2035,0.0,0.0563,0.0,0.0,0.0,-54.79,0.0,-0.2086
120,Wangi Wangi Selatan,Wakatobi,2035,0.0,-1.1902,0.0,-0.0039,0.0,-43.1679,0.0,-0.0121
121,Kaledupa Selatan,Wakatobi,2035,0.0,0.0057,0.0,-0.0,0.0,-43.921,0.0,-0.1794
122,Tomia Timur,Wakatobi,2035,0.0,0.0651,0.0,-0.0,0.0,-49.9244,0.0,-0.2025
123,Togo Binongko,Wakatobi,2035,0.0,0.0505,0.0,-0.0,0.0,-55.6004,0.0,-0.2079
124,Lasusua,Kolaka Utara,2035,0.0,-0.467,0.0,-0.0006,0.0,51.2115,0.0,-0.1189
125,Pakue,Kolaka Utara,2035,0.0,-1.4455,0.0,-0.0025,0.0,-9.5372,0.0,-0.0312
126,Batu Putih,Kolaka Utara,2035,-2.5941,-2.7163,-0.0048,-0.0048,-54.4233,-50.4845,0.0705,0.0123
127,Rante Angin,Kolaka Utara,2035,-0.2699,-0.4146,-0.0004,-0.0008,52.8695,47.6661,-0.1189,-0.106
128,Kodeoha,Kolaka Utara,2035,-0.5579,-0.8975,-0.0008,-0.0014,18.9839,35.4618,-0.106,-0.0237
129,Ngapa,Kolaka Utara,2035,0.0,-1.2115,0.0,-0.0019,0.0,29.8402,0.0,0.093
130,Wawo,Kolaka Utara,2035,-0.1595,-0.4003,-0.0004,-0.0005,69.7677,57.77,-0.1579,-0.0347
131,Lambai,Kolaka Utara,2035,0.0,-0.442,0.0,-0.0009,0.0,48.0019,0.0,-0.1553
132,Watunohu,Kolaka Utara,2035,0.0,-0.8475,0.0,-0.0013,0.0,14.2164,0.0,-0.0466
133,Pakue Tengah,Kolaka Utara,2035,0.0,-2.0483,0.0,-0.0037,0.0,-26.6621,0.0,-0.022
134,Pakue Utara,Kolaka Utara,2035,-2.2259,-2.5098,-0.0043,-0.0042,-43.7844,-34.498,0.0394,-0.0523
135,Porehu,Kolaka Utara,2035,0.0,-3.5051,0.0,-0.0028,0.0,-40.7743,0.0,0.176
136,Katoi,Kolaka Utara,2035,0.0,-0.3788,0.0,-0.0006,0.0,36.0446,0.0,-0.161
137,Tiwu,Kolaka Utara,2035,0.0,-1.0121,0.0,-0.002,0.0,11.5514,0.0,-0.4674
138,Tolala,Kolaka Utara,2035,0.0,-3.0432,0.0,-0.0042,0.0,-49.5049,0.0,0.1225
139,Asera,Konawe Utara,2035,0.0,-3.4096,0.0,-0.0072,0.0,-72.5917,0.0,0.1286
140,Wiwirano,Konawe Utara,2035,-1.8049,-2.4417,-0.0083,-0.0121,-68.1433,-63.7956,0.0911,0.2078
141,Langgikima,Konawe Utara,2035,0.0,-0.5764,0.0,-0.001,0.0,-53.1938,0.0,-0.0548
142,Molawe,Konawe Utara,2035,0.0,-2.7377,0.0,-0.0087,0.0,-61.6164,0.0,0.1274
143,Lasolo,Konawe Utara,2035,0.0,-3.7805,0.0,-0.0167,0.0,-62.7209,0.0,0.2446
144,Lembo,Konawe Utara,2035,0.0,-3.3677,0.0,-0.0139,0.0,-62.087,0.0,0.2484
145,Sawa,Konawe Utara,2035,-2.8024,-2.7074,-0.0093,-0.0038,-58.0932,-56.9139,0.1994,0.1748
146,Oheo,Konawe Utara,2035,-2.7247,-2.6156,-0.0097,-0.0098,-81.2118,-77.7759,0.1579,0.0899
147,Andowia,Konawe Utara,2035,0.0,-2.9698,0.0,-0.0215,0.0,-73.5288,0.0,0.1926
148,Motui,Konawe Utara,2035,-3.7275,-3.4261,-0.0083,-0.0104,-63.5922,-63.7782,0.2944,0.2458
149,Wawolesea,Konawe Utara,2035,0.0,-3.4604,0.0,-0.0154,0.0,-62.9797,0.0,0.2299
150,Lasolo Kepulauan,Konawe Utara,2035,0.0,-0.6783,0.0,-0.0029,0.0,-57.1986,0.0,-0.0068
151,Landawe,Konawe Utara,2035,-1.8444,-1.2701,-0.0078,-0.005,-68.4289,-58.4431,0.0459,-0.0991
152,Kulisusu,Buton Utara,2035,0.0,-1.6622,0.0,-0.0039,0.0,-44.6512,0.0,0.0548
153,Kambowa,Buton Utara,2035,0.0,-2.724,0.0,-0.0056,0.0,-44.7865,0.0,0.2141
154,Bonegunu,Buton Utara,2035,0.0,-2.8886,0.0,-0.0018,0.0,-42.6685,0.0,0.1962
155,Kulisusu Barat,Buton Utara,2035,-3.004,-2.7987,-0.0047,-0.0098,-41.8137,-42.0254,0.2078,0.1981
156,Kulisusu Utara,Buton Utara,2035,0.0,-1.4067,0.0,-0.0101,0.0,-41.4126,0.0,0.0652
157,Wakorumba Utara,Buton Utara,2035,0.0,-2.9283,0.0,-0.0063,0.0,-42.2545,0.0,0.2562
158,Tirawuta,Kolaka Timur,2035,-5.5926,-5.392,-0.0069,-0.0059,-33.2114,-29.1964,0.458,0.4208
159,Loea,Kolaka Timur,2035,-5.5214,-5.2786,-0.0062,-0.0042,-29.764,-22.6918,0.5456,0.4421
160,Ladongi,Kolaka Timur,2035,-5.6366,-5.3141,-0.006,-0.0034,-30.3042,-20.6362,0.4659,0.4657
161,Poli Polia,Kolaka Timur,2035,-5.4558,-5.3652,-0.0054,-0.0035,-24.927,-20.3865,0.4766,0.4681
162,Lambandia,Kolaka Timur,2035,-5.1997,-5.2634,-0.0097,-0.0085,-25.3803,-25.2643,0.4533,0.4709
163,Lalolae,Kolaka Timur,2035,-4.63,-4.6009,-0.0021,-0.0022,-8.3217,-7.5315,0.3469,0.3631
164,Mowewe,Kolaka Timur,2035,-4.017,-3.858,-0.0022,-0.0018,-0.4337,0.0699,0.328,0.2428
165,Uluiwoi,Kolaka Timur,2035,0.0,-3.5931,0.0,-0.0059,0.0,-38.3165,0.0,0.1737
166,Tinondo,Kolaka Timur,2035,-4.746,-4.3484,-0.0045,-0.0044,-19.2563,-21.9713,0.6141,0.2929
167,Aere,Kolaka Timur,2035,0.0,-5.2798,0.0,-0.0038,0.0,-19.962,0.0,0.4948
168,Ueesi,Kolaka Timur,2035,0.0,-2.3435,0.0,-0.0033,0.0,-13.8769,0.0,-0.036
169,Dangia,Kolaka Timur,2035,-5.6267,-5.5919,-0.0043,-0.0081,-31.2378,-31.7607,0.4927,0.4745
170,Wawonii Barat,Konawe Kepulauan,2035,0.0,0.1846,0.0,-0.0005,0.0,-51.3556,0.0,-0.1879
171,Wawonii Utara,Konawe Kepulauan,2035,0.0,0.2183,0.0,0.0012,0.0,-53.776,0.0,-0.1786
172,Wawonii Timur Laut,Konawe Kepulauan,2035,0.0,0.1542,0.0,0.0002,0.0,-50.7475,0.0,-0.1671
173,Wawonii Timur,Konawe Kepulauan,2035,0.0,0.161,0.0,0.0007,0.0,-48.7152,0.0,-0.1696
174,Wawonii Tenggara,Konawe Kepulauan,2035,0.0,0.3027,0.0,-0.0073,0.0,-44.4704,0.0,-0.1903
175,Wawonii Selatan,Konawe Kepulauan,2035,0.0,-0.0677,0.0,-0.0013,0.0,-50.5648,0.0,-0.1465
176,Wawonii Tengah,Konawe Kepulauan,2035,0.0,-0.006,0.0,-0.0039,0.0,-48.7591,0.0,-0.1719
177,Sawerigadi,Muna Barat,2035,-3.9516,-3.7073,-0.0035,-0.0032,-27.3305,-27.3927,0.3253,0.2951
178,Barangka,Muna Barat,2035,0.0,-4.3122,0.0,-0.0044,0.0,-27.9013,0.0,0.3727
179,Lawa,Muna Barat,2035,0.0,-4.2974,0.0,-0.0094,0.0,-27.3996,0.0,0.3955
180,Wadaga,Muna Barat,2035,0.0,-4.0647,0.0,-0.004,0.0,-30.622,0.0,0.3707
181,Tiworo Selatan,Muna Barat,2035,-3.5936,-3.6229,-0.0036,-0.004,-26.7326,-26.8012,0.2855,0.292
182,Maginti,Muna Barat,2035,0.0,-3.212,0.0,-0.0042,0.0,-26.3408,0.0,0.2409
183,Tiworo Tengah,Muna Barat,2035,0.0,-2.9678,0.0,-0.0034,0.0,-27.0896,0.0,0.2161
184,Tiworo Utara,Muna Barat,2035,0.0,-2.5021,0.0,-0.0024,0.0,-27.6892,0.0,0.1581
185,Tiworo Kepulauan,Muna Barat,2035,-3.687,-3.2332,-0.0004,-0.0026,-27.2365,-27.5568,0.258,0.2368
186,Kusambi,Muna Barat,2035,0.0,-3.2516,0.0,-0.0035,0.0,-27.4208,0.0,0.245
187,Napano Kusambi,Muna Barat,2035,0.0,-2.8329,0.0,-0.002,0.0,-26.8599,0.0,0.1981
188,Lakudo,Buton Tengah,2035,0.0,-2.4012,0.0,-0.0013,0.0,-31.1518,0.0,0.3567
189,Mawasangka Timur,Buton Tengah,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,Mawasangka Tengah,Buton Tengah,2035,0.0,-1.2797,0.0,-0.0015,0.0,-43.3032,0.0,-0.0114
191,Mawasangka,Buton Tengah,2035,0.0,-1.8574,0.0,0.0035,0.0,-28.9495,0.0,0.0683
192,Talaga Raya,Buton Tengah,2035,0.0,-0.8226,0.0,0.0044,0.0,-40.0997,0.0,-0.1116
193,Gu,Buton Tengah,2035,0.0,-2.4144,0.0,-0.0029,0.0,-41.4387,0.0,0.137
194,Sangia Wambulu,Buton Tengah,2035,0.0,-3.3331,0.0,-0.0177,0.0,-37.262,0.0,0.311
195,Batauga,Buton Selatan,2035,0.0,-1.5545,0.0,-0.0035,0.0,-38.8468,0.0,0.063
196,Sampolawa,Buton Selatan,2035,0.0,-1.8185,0.0,-0.0054,0.0,-36.2441,0.0,0.0648
197,Lapandewa,Buton Selatan,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,Batu Atas,Buton Selatan,2035,0.0,-0.2798,0.0,0.0,0.0,-72.5365,0.0,-0.1093
199,Siompu Barat,Buton Selatan,2035,0.0,-0.2044,0.0,0.0,0.0,-55.7706,0.0,-0.1336
200,Siompu,Buton Selatan,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,Kadatua,Buton Selatan,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Mandonga,Kota Kendari,2035,0.0,-3.8489,0.0,-0.0053,0.0,-58.3412,0.0,0.338
203,Kendari,Kota Kendari,2035,0.0,-2.5806,0.0,-0.0058,0.0,-55.181,0.0,0.1645
204,Baruga,Kota Kendari,2035,-3.8617,-3.9282,-0.0095,-0.0096,-61.4537,-63.4082,0.2978,0.3116
205,Poasia,Kota Kendari,2035,0.0,-3.3161,0.0,-0.008,0.0,-56.8834,0.0,0.2389
206,Kendari Barat,Kota Kendari,2035,0.0,-3.1539,0.0,-0.0068,0.0,-55.5361,0.0,0.2237
207,Abeli,Kota Kendari,2035,0.0,-3.0526,0.0,-0.0071,0.0,-55.6207,0.0,0.2138
208,Wua-Wua,Kota Kendari,2035,0.0,-3.8841,0.0,-0.0064,0.0,-54.2141,0.0,0.2537
209,Kadia,Kota Kendari,2035,0.0,-4.2811,0.0,-0.0097,0.0,-65.6872,0.0,0.3677
210,Puuwatu,Kota Kendari,2035,0.0,-4.8435,0.0,-0.0108,0.0,-74.9357,0.0,0.5566
211,Kambu,Kota Kendari,2035,0.0,-3.613,0.0,-0.0087,0.0,-59.4496,0.0,0.2768
212,Nambo,Kota Kendari,2035,0.0,-2.7808,0.0,-0.0066,0.0,-54.7077,0.0,0.1838
213,Betoambari,Kota Bau Bau,2035,0.0,-2.1815,0.0,-0.0043,0.0,-37.6434,0.0,0.1186
214,Wolio,Kota Bau Bau,2035,0.0,-2.5865,0.0,-0.005,0.0,-38.28,0.0,0.2321
215,Sorawolio,Kota Bau Bau,2035,0.0,-2.6793,0.0,-0.005,0.0,-37.693,0.0,0.1986
216,Bungi,Kota Bau Bau,2035,-3.5657,-3.48,-0.0058,-0.004,-40.9136,-39.9469,0.2779,0.2622
217,Kokalukuna,Kota Bau Bau,2035,0.0,-2.9871,0.0,-0.0063,0.0,-34.8871,0.0,0.1723
218,Murhum,Kota Bau Bau,2035,0.0,-2.3266,0.0,-0.0045,0.0,-37.4944,0.0,0.1182
219,Lea-Lea,Kota Bau Bau,2035,-3.707,-3.5907,-0.0054,-0.0043,-42.1121,-42.0811,0.295,0.2608
220,Batupoaro,Kota Bau Bau,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Wundulako,Kolaka,2040,-0.813,-0.7895,0.0013,0.0029,5.6175,4.2512,0.4099,0.4416
1,Kolaka,Kolaka,2040,-0.5741,-0.491,0.0018,0.0025,7.0255,6.93,0.3905,0.4147
2,Pomalaa,Kolaka,2040,-0.73,-0.6261,0.0027,0.0057,-4.6174,7.6026,0.3641,0.2766
3,Watubangga,Kolaka,2040,-0.9593,-0.8955,0.0046,0.0057,-7.771,3.2125,0.5057,0.4465
4,Wolo,Kolaka,2040,0.3874,0.0132,0.0022,0.0005,73.8803,80.0484,0.2425,0.3266
5,Baula,Kolaka,2040,-0.895,-1.2437,0.0013,0.0035,2.9429,-1.8604,0.4542,0.4991
6,Latambaga,Kolaka,2040,0.0,-0.202,0.0,0.0009,0.0,8.3701,0.0,0.3826
7,Tanggetada,Kolaka,2040,-0.6322,-0.9967,0.0016,0.0032,-1.1422,-0.0548,0.2477,0.4911
8,Samaturu,Kolaka,2040,0.47,0.1369,0.0011,0.0006,26.257,17.0259,0.2237,0.3076
9,Toari,Kolaka,2040,0.0,-0.6758,0.0,0.0048,0.0,-4.3809,0.0,0.4139
10,Polinggona,Kolaka,2040,0.0,-1.2266,0.0,0.0042,0.0,-1.3202,0.0,0.5003
11,Iwoimendaa,Kolaka,2040,0.4409,0.2152,0.002,0.0004,94.8837,93.0695,0.1125,0.2938
12,Lambuya,Konawe,2040,-2.7188,-2.6472,-0.0029,-0.0019,-20.5043,-15.7699,0.6598,0.6644
13,Unaaha,Konawe,2040,-2.3528,-2.3663,-0.0045,-0.0034,-20.9593,-18.0076,0.5885,0.6128
14,Wawotobi,Konawe,2040,-2.6391,-2.607,-0.0052,-0.0048,-26.3413,-24.0267,0.6321,0.6452
15,Pondidaha,Konawe,2040,-3.0872,-3.0153,-0.0042,-0.0042,-31.6906,-32.6009,0.6911,0.6969
16,Sampara,Konawe,2040,0.0,-2.6231,0.0,-0.0035,0.0,-32.5587,0.0,0.6629
17,Abuki,Konawe,2040,-1.8238,-1.8893,-0.0025,-0.0026,-16.5816,-16.6839,0.5195,0.5476
18,Soropia,Konawe,2040,0.0,-0.4231,0.0,-0.0017,0.0,-21.3317,0.0,0.3236
19,Tongauna,Konawe,2040,-2.2352,-2.2066,-0.0033,-0.0025,-18.2138,-16.5453,0.604,0.636
20,Latoma,Konawe,2040,0.0,-0.7634,0.0,0.0,0.0,3.7224,0.0,0.3823
21,Puriala,Konawe,2040,-2.6898,-2.6538,-0.003,-0.0024,-21.709,-18.728,0.6752,0.6652
22,Uepai,Konawe,2040,-2.5469,-2.3912,-0.0024,-0.0021,-16.1248,-15.2911,0.6529,0.6543
23,Wonggeduku,Konawe,2040,-2.9833,-3.0371,-0.0037,-0.004,-25.5714,-27.3542,0.6795,0.6775
24,Besulutu,Konawe,2040,0.0,-2.8077,0.0,-0.0041,0.0,-34.1857,0.0,0.6765
25,Bondoala,Konawe,2040,0.0,-2.375,0.0,-0.0044,0.0,-33.8525,0.0,0.6076
26,Routa,Konawe,2040,0.0,-1.6946,0.0,-0.0004,0.0,-5.1621,0.0,0.4436
27,Anggaberi,Konawe,2040,-2.4208,-2.2926,-0.0049,-0.0037,-22.8279,-18.1173,0.6018,0.6722
28,Meluhu,Konawe,2040,-2.5636,-2.4987,-0.0067,-0.0071,-26.5764,-27.837,0.6367,0.6128
29,Amonggedo,Konawe,2040,-2.8817,-2.7711,-0.004,-0.0064,-19.6141,-32.6673,0.7139,0.6324
30,Asinua,Konawe,2040,0.0,-1.57,0.0,-0.0032,0.0,-17.2707,0.0,0.5838
31,Konawe,Konawe,2040,-2.7508,-2.6409,-0.003,-0.0036,-19.3682,-20.8194,0.6712,0.6484
32,Kapoiala,Konawe,2040,0.0,-1.3954,0.0,-0.0057,0.0,-24.5763,0.0,0.4759
33,Lalonggasumeeto,Konawe,2040,0.0,-1.0776,0.0,0.0052,0.0,-10.3115,0.0,0.4921
34,Onembute,Konawe,2040,-2.4163,-2.4416,-0.0013,-0.0016,-12.7943,-12.6955,0.6186,0.668
35,Padangguni,Konawe,2040,-1.734,-1.7582,-0.0026,-0.0037,-14.4506,-17.0463,0.5161,0.5369
36,Morosi,Konawe,2040,-2.0734,-2.2908,-0.004,-0.0039,-27.7377,-29.2402,0.5405,0.5766
37,Anggalomoare,Konawe,2040,0.0,-2.1536,0.0,-0.0032,0.0,-23.4798,0.0,0.5373
38,Wonggeduku Barat,Konawe,2040,-2.8481,-2.8195,-0.0037,-0.0034,-23.3413,-21.5349,0.6694,0.6732
39,Tongauna Utara,Konawe,2040,-2.1416,-2.1417,-0.0034,-0.0034,-19.3726,-16.2943,0.5618,0.7173
40,Napabalano,Muna,2040,0.0,-0.8134,0.0,0.0002,0.0,-20.3113,0.0,0.4381
41,Maligano,Muna,2040,0.0,-1.6023,0.0,-0.0007,0.0,-27.1706,0.0,0.5512
42,Wakorumba Selatan,Muna,2040,0.0,-1.2586,0.0,-0.0025,0.0,-25.7679,0.0,0.5082
43,Lasalepa,Muna,2040,0.0,-1.2214,0.0,-0.0001,0.0,-20.239,0.0,0.5072
44,Batalaiworu,Muna,2040,0.0,-1.5024,0.0,-0.0013,0.0,-20.1004,0.0,0.5497
45,Katobu,Muna,2040,0.0,-1.6014,0.0,-0.0007,0.0,-20.9637,0.0,0.5669
46,Duruka,Muna,2040,0.0,-1.6589,0.0,-0.0044,0.0,-22.3582,0.0,0.5786
47,Lohia,Muna,2040,0.0,-1.3764,0.0,-0.0017,0.0,-21.9341,0.0,0.5328
48,Watopute,Muna,2040,0.0,-1.3445,0.0,0.0021,0.0,-17.3848,0.0,0.5287
49,Kontunaga,Muna,2040,0.0,-1.5986,0.0,-0.0003,0.0,-17.3614,0.0,0.5581
50,Kabangka,Muna,2040,0.0,-0.8189,0.0,-0.0003,0.0,-11.4505,0.0,0.4502
51,Kabawo,Muna,2040,0.0,-0.791,0.0,-0.0014,0.0,-14.5151,0.0,0.4624
52,Parigi,Muna,2040,0.0,-0.6289,0.0,-0.0017,0.0,-14.3558,0.0,0.4326
53,Bone,Muna,2040,0.0,-0.3708,0.0,-0.0011,0.0,-19.7824,0.0,0.3941
54,Tongkuno,Muna,2040,0.0,-0.6315,0.0,-0.0007,0.0,-22.7075,0.0,0.4286
55,Pasir Putih,Muna,2040,0.0,-0.6253,0.0,-0.0014,0.0,-27.5015,0.0,0.407
56,Kontu Kowuna,Muna,2040,0.0,-0.8822,0.0,0.0001,0.0,-13.2125,0.0,0.4588
57,Marobo,Muna,2040,0.0,-0.3808,0.0,-0.0025,0.0,-14.7173,0.0,0.3953
58,Tongkuno Selatan,Muna,2040,0.0,-0.393,0.0,-0.0005,0.0,-24.0061,0.0,0.3898
59,Pasi Kolaga,Muna,2040,0.0,-0.6302,0.0,-0.0007,0.0,-28.9594,0.0,0.4264
60,Batukara,Muna,2040,0.0,-1.4166,0.0,-0.0009,0.0,-25.2238,0.0,0.5167
61,Towea,Muna,2040,0.0,-0.5154,0.0,0.0003,0.0,-21.9653,0.0,0.3913
62,Pasarwajo,Buton,2040,0.0,0.0541,0.0,0.0014,0.0,-10.993,0.0,0.3494
63,Kapontori,Buton,2040,0.0,-0.4033,0.0,-0.0015,0.0,-15.1963,0.0,0.4155
64,Lasalimu,Buton,2040,-0.4355,-0.303,-0.0023,-0.0007,-9.5894,-14.0381,0.4305,0.4
65,Lasalimu Selatan,Buton,2040,0.0,0.0364,0.0,-0.0028,0.0,-18.7792,0.0,0.3346
66,Siotapina,Buton,2040,0.0,-0.0467,0.0,-0.0078,0.0,-23.2915,0.0,0.3416
67,Wolowa,Buton,2040,0.0,0.0604,0.0,-0.0005,0.0,-12.6179,0.0,0.3234
68,Wabula,Buton,2040,0.0,0.7123,0.0,0.0038,0.0,-32.41,0.0,0.2753
69,Tinanggea,Konawe Selatan,2040,-1.2225,-1.0299,0.0022,-0.0033,-6.3187,-12.0861,0.533,0.4703
70,Angata,Konawe Selatan,2040,-2.4263,-2.3621,-0.0003,0.0002,-13.1677,-11.2742,0.6028,0.6116
71,Andoolo,Konawe Selatan,2040,0.0,-1.3039,0.0,0.0007,0.0,-13.175,0.0,0.4938
72,Palangga,Konawe Selatan,2040,-0.6733,-0.8305,0.0259,-0.0018,-9.9737,-18.9482,0.2865,0.434
73,Landono,Konawe Selatan,2040,-2.4192,-2.4849,-0.0028,-0.003,-28.4012,-28.6001,0.6203,0.6194
74,Lainea,Konawe Selatan,2040,0.1201,-0.1609,0.0033,0.0085,-19.8851,-20.8864,0.2787,0.3096
75,Konda,Konawe Selatan,2040,-2.0034,-1.8615,-0.005,-0.0028,-32.08,-25.6978,0.6075,0.5555
76,Ranomeeto,Konawe Selatan,2040,0.0,-2.1458,0.0,-0.0033,0.0,-28.9873,0.0,0.5755
77,Kolono,Konawe Selatan,2040,-0.5537,-0.5543,-0.0009,0.0095,-19.9988,-19.7989,0.3953,0.3288
78,Moramo,Konawe Selatan,2040,-1.3868,-1.5682,-0.0002,-0.0016,-17.1773,-23.3485,0.5781,0.441
79,Laonti,Konawe Selatan,2040,0.0,-0.2304,0.0,-0.0033,0.0,-13.4812,0.0,0.3552
80,Lalembuu,Konawe Selatan,2040,-1.5241,-1.7359,0.0074,-0.0041,-3.135,-5.6089,0.5153,0.575
